ct_depth,ct_pressure,n2_rate,p_gauge
12696.75,2022.113064,392.4765587,2608.2613
11654.6377,2685.488064,372.1288204,3418.0399
11521.49316,2630.769748,336.911602,3306.62
11540.00586,2615.136068,406.9547653,3336.2845
11521.49414,2564.326389,372.1288204,3333.654
11654.56738,2681.57921,406.9547653,3410.3541
11521.51855,2600.479167,372.1288204,3330.3232
11540.0293,2610.250217,372.1288204,3331.8445
11750.37109,1049.806424,442.1720123,1226.787
11378.43262,2401.73546,432.7807331,3127.035
12783.43262,2875.690755,417.1286488,3587.126
11521.50781,2602.433377,406.9547653,3323.9944
1013.337219,832.4971246,408.9112759,494.819
11521.50781,2607.31901,406.9547653,3324.4063
11540.00586,2613.181858,372.1288204,3336.1873
11540.07813,2616.113064,372.1288204,3332.0107
11380.80273,2422.25434,408.9112759,3146.872
12696.75,1998.754123,417.1286488,2564.4911
6960.258789,1662.454319,406.9547653,1818.1671
11621.54785,2646.403646,372.1288204,3382.6237
11620.9834,2652.266493,406.9547653,3366.8913
11540.07715,2604.387804,372.1288204,3321.2751
3580.092773,801.6203885,442.1720123,602.092
11621.54883,2648.357639,372.1288204,3375.2704
11521.51563,2991.322917,406.9547653,3365.537
11750.37207,1061.53201,442.1720123,1241.565
11636.38379,2650.311849,336.911602,3379.0632
11521.53125,2607.31901,372.1288204,3322.0966
12668.00977,1958.848958,637.8233528,2334.1767
893.5734863,834.4517144,408.9112759,470.627
12684.18164,1987.074436,613.1712914,2363.2228
11395.13184,2495.537543,408.9112759,3230.528
11654.1543,2773.427951,372.1288204,3525.0157
11602.25684,2630.769748,406.9547653,3359.7399
8893.257813,2024.961806,442.1720123,2599.663
11380.7041,2405.643663,408.9112759,3131.209
11654.68066,2683.53342,406.9547653,3424.9169
11654.15918,2753.885417,372.1288204,3494.736
11811.93136,3009.888455,405.3895569,4009.278
11521.49512,2433.39388,372.1288204,3333.0607
11654.61816,2688.419271,372.1288204,3418.9723
11540.05469,2620.021701,406.9547653,3331.0668
12696.75,1998.754123,417.1286488,2578.3044
11636.38379,2655.197483,372.1288204,3376.905
6369.32373,1143.609049,442.1720123,1254.291
11750.2998,1193.441732,442.1720123,1365.698
11750.30078,1162.174154,442.1720123,1321.847
11683.79883,2649.334635,372.1288204,3354.4519
11521.625,2606.342014,406.9547653,3333.5972
11521.50586,2902.406033,372.1288204,3324.0563
11602.25879,2640.540799,372.1288204,3366.8755
11371.08496,2400.758247,408.9112759,3126.366
11621.54688,2634.677951,372.1288204,3369.9912
11539.97754,2607.31901,372.1288204,3337.4904
11811.21094,1233.503147,405.3895569,1514.678
12684.18164,1952.035807,417.1286488,2505.2723
11779.60547,1168.036892,442.1720123,1349.821
11811.68262,2603.410807,442.1720123,3409.56
11621.54688,2644.449436,372.1288204,3376.562
11654.59766,2682.556424,372.1288204,3419.2933
11380.80273,2419.323134,432.7807331,3146.367
11750.35645,1136.769314,442.1720123,1352.765
12679.16011,1959.822483,613.1712914,2339.6211
11602.25781,2629.792752,372.1288204,3359.9546
11371.05566,2401.73546,432.7807331,3121.698
11655.12793,2707.961155,372.1288204,3460.9862
11654.57324,2677.671007,406.9547653,3418.1817
7005.583984,1787.133247,408.9112759,2185.054
11636.38379,2656.174696,372.1288204,3381.3905
11636.38379,2640.540799,372.1288204,3375.7713
11655.12988,2706.984158,372.1288204,3450.6419
11654.16016,2612.204861,372.1288204,3281.3873
9728.092773,2319.072049,372.1288204,2884.4353
11654.16016,2620.021701,372.1288204,3308.6668
11636.38379,2653.24349,406.9547653,3377.4725
11654.74121,2683.53342,372.1288204,3423.581
11654.16016,2611.227865,406.9547653,3273.256
12668.00977,1961.76888,613.1712914,2346.6597
11655.12988,2691.35026,372.1288204,3419.872
3313.878174,809.437283,442.1720123,471.15
11540.02637,2618.067057,372.1288204,3332.4254
11380.7627,2416.392144,408.9112759,3138.452
11394.99609,2447.659722,432.7807331,3176.422
11654.54785,2642.494792,372.1288204,3365.9331
11380.80273,2421.277344,408.9112759,3147.218
11371.06738,2402.712457,432.7807331,3127.216
11621.54883,2636.632595,372.1288204,3371.7242
11395.05566,2455.476562,408.9112759,3186.701
11540.0459,2617.090061,372.1288204,3332.3682
11395.1107,2463.292969,432.7807331,3190.61
11371.08301,2401.73546,432.7807331,3125.529
11540.07715,2620.021701,372.1288204,3331.2222
12696.75,2084.40408,417.1286488,2679.5524
5697.905762,1423.062283,372.1288204,1349.2782
6685.535645,1608.713108,406.9547653,1714.0828
11655.12988,2677.671007,406.9547653,3411.5124
11540.00684,2616.113064,372.1288204,3334.2367
10307.74414,2502.377387,457.0415211,3167.472
11655.12988,2655.197483,372.1288204,3386.7532
11380.7832,2420.300347,408.9112759,3143.035
11540.00684,2613.181858,372.1288204,3334.0503
11573.2373,2620.998698,372.1288204,3347.2562
11540.07813,2604.387804,406.9547653,3320.6411
11811.66176,2983.506076,405.3895569,3973.954
11380.85938,2428.117187,408.9112759,3155.914
10716.83887,2581.91428,442.1720123,3346.049
11395.13184,2492.606337,408.9112759,3229.43
11655.12793,2710.892795,372.1288204,3461.9879
11602.25781,2633.700955,372.1288204,3357.9856
11501.12012,2700.144748,372.1288204,3354.2089
11573.23535,2624.906901,406.9547653,3338.1157
12696.75,2016.27322,392.4765587,2602.9142
11654.58984,2696.236111,406.9547653,3419.4187
11402.72656,2523.873915,432.7807331,3269.932
11402.88379,2545.37066,408.9112759,3300.701
11654.63184,2687.442057,372.1288204,3419.1742
11394.99609,2448.636719,408.9112759,3175.721
11380.74121,2415.414931,432.7807331,3140.076
11654.16016,2591.68533,372.1288204,3259.6872
11750.2998,1185.624783,405.3895569,1355.227
12668.00977,1958.848958,613.1712914,2347.3367
11521.49902,2608.296007,372.1288204,3330.0822
12696.75,1999.727214,417.1286488,2565.0705
11654.68003,2693.304905,372.1288204,3421.7028
11540.08301,2616.113064,372.1288204,3336.3239
11395.13477,2499.446398,432.7807331,3237.366
11540.00195,2602.433377,372.1288204,3337.6835
11654.54688,2652.266493,406.9547653,3377.0319
11540.0918,2618.067057,372.1288204,3330.6604
952.7098999,831.5200195,432.7807331,482.576
11540.00781,2610.250217,372.1288204,3332.7456
3407.981934,801.6203885,405.3895569,490.869
11750.37109,1066.417209,405.3895569,1248.74
11636.38379,2653.24349,372.1288204,3378.0101
11539.65137,2606.342014,372.1288204,3337.9453
11811.69531,1721.080838,442.1720123,2002.761
11621.54785,2645.426432,372.1288204,3385.5656
11402.69566,2518.988281,408.9112759,3260.723
11540.0,2623.929905,406.9547653,3339.3327
11395.02051,2451.567925,432.7807331,3178.47
11402.72461,2521.919922,408.9112759,3266.219
2849.974121,1670.271159,406.9547653,752.6499
11654.1543,2772.450304,406.9547653,3516.7798
11621.54883,2643.472439,372.1288204,3373.7492
8095.423267,1737.691732,405.3895569,2181.758
12684.18164,1971.501736,613.1712914,2351.8287
11521.51367,2835.962674,372.1288204,3331.452
11395.13184,2499.446398,432.7807331,3235.302
11779.62598,1217.869358,442.1720123,1476.044
12776.63379,2105.816189,392.4765587,2712.5213
11654.67285,2701.121745,406.9547653,3420.2911
11395.125,2475.018663,408.9112759,3208.054
11573.2373,2632.723958,406.9547653,3356.0976
11636.38379,2663.014323,372.1288204,3383.459
11395.12109,2475.018663,408.9112759,3206.444
11621.54688,2635.655599,372.1288204,3368.0055
11521.49316,2614.158854,336.911602,3293.7592
11621.54785,2658.128689,406.9547653,3385.8231
10399.19922,2630.378906,625.3016281,3268.846
11750.35645,1124.066732,442.1720123,1331.608
11540.07813,2613.181858,372.1288204,3331.873
11654.63867,2680.602214,372.1288204,3417.5376
11636.38574,2653.24349,406.9547653,3384.1818
11521.61719,2611.227865,406.9547653,3333.8785
12783.43262,3298.099826,417.1286488,4278.574
1387.080566,1673.202365,736.8229294,615.564
11521.50684,2605.365017,406.9547653,3324.8046
11683.7998,2739.228733,372.1288204,3492.6543
12696.75,2042.552083,417.1286488,2627.326
5149.863281,1339.031033,372.1288204,1195.2332
11654.15527,2752.90842,372.1288204,3505.601
11654.59766,2683.53342,406.9547653,3419.2636
11402.66602,2510.194227,408.9112759,3253.111
12684.18164,2096.083333,637.8233528,2543.0338
12783.43262,3233.862413,417.1286488,4303.5982
11573.23535,2632.723958,372.1288204,3361.358
11683.79883,2647.380642,372.1288204,3353.7265
11654.66016,2687.442057,372.1288204,3418.0595
11573.23535,2629.792752,406.9547653,3345.4189
11395.12012,2471.109809,432.7807331,3204.796
11621.54883,2639.563802,372.1288204,3371.4213
11654.16016,2608.296007,406.9547653,3271.2605
11636.38379,2663.991536,406.9547653,3382.3078
1730.348877,844.2227105,408.9112759,618.418
1619.413208,840.3140191,432.7807331,602.988
11371.02148,2280.573785,408.9112759,3270.437
11636.38379,2650.311849,372.1288204,3377.7524
11779.60742,1166.082248,442.1720123,1342.346
11683.80078,2756.817057,372.1288204,3540.2087
11655.12793,2715.777995,372.1288204,3461.4341
11654.57813,2674.739583,372.1288204,3418.5954
11402.72461,2521.919922,432.7807331,3267.543
11811.69824,1443.581814,442.1720123,1672.667
11621.54688,2650.311849,372.1288204,3375.4141
11380.86523,2429.094184,408.9112759,3159.54
11750.34766,1096.707791,442.1720123,1303.209
11654.74414,2672.785373,372.1288204,3413.3496
11621.54688,2637.609592,372.1288204,3372.9256
11602.26074,2631.746745,406.9547653,3363.0958
11654.16113,2618.067057,372.1288204,3296.4041
1137.375732,829.565918,432.7807331,517.476
11811.7002,1187.578885,442.1720123,1411.775
11540.00684,2617.090061,406.9547653,3335.164
11540.07813,2610.250217,406.9547653,3331.6128
11621.54688,2642.494792,372.1288204,3372.9635
11521.49609,2678.64822,372.1288204,3336.8202
8005.424805,1652.682943,405.3895569,2133.352
11371.06348,2403.689453,432.7807331,3127.491
11540.05469,2618.067057,372.1288204,3330.8499
10776.46094,2604.387804,405.3895569,3385.369
11521.5498,2597.548177,372.1288204,3320.2894
11636.38379,2652.266493,372.1288204,3363.2145
11402.64551,2507.263238,408.9112759,3234.281
11540.07813,2612.204861,372.1288204,3331.327
11654.5625,2655.197483,372.1288204,3368.5573
11255.39063,2605.365017,372.1288204,3395.4218
11779.62598,1219.823459,405.3895569,1476.443
11402.88477,2572.729601,408.9112759,3316.029
11540.0459,2614.158854,372.1288204,3332.452
11371.0355,2284.481988,432.7807331,3098.78
11621.54883,2648.357639,406.9547653,3378.1233
11521.57129,2593.639323,372.1288204,3314.253
11521.50293,2918.039714,372.1288204,3324.6946
11621.54785,2658.128689,406.9547653,3370.9259
11811.7002,1194.418728,442.1720123,1411.664
11395.05273,2457.430773,432.7807331,3184.042
2964.860596,964.4072266,432.7807331,895.167
2522.338867,1697.6301,406.9547653,648.4946
11602.25781,2630.769748,372.1288204,3355.9578
11654.56738,2667.900174,406.9547653,3391.948
11395.0498,2454.498915,408.9112759,3182.919
11521.59082,2612.204861,406.9547653,3335.529
11521.60352,2609.27322,406.9547653,3333.9268
11654.16016,2606.342014,372.1288204,3267.2279
11402.73242,2529.736762,432.7807331,3274.357
11521.50879,2888.72678,372.1288204,3327.502
11621.54688,2657.151693,406.9547653,3376.9593
11402.88965,2635.26454,408.9112759,3422.797
11371.08496,2401.73546,432.7807331,3125.967
11655.12988,2698.190104,372.1288204,3440.605
11636.38379,2650.311849,372.1288204,3378.1221
11750.33203,1094.753689,405.3895569,1272.698
11621.54688,2648.357639,406.9547653,3379.8206
11573.2357,2634.677951,406.9547653,3361.2527
9769.354492,2235.040365,442.1720123,2821.24
11395.11523,2471.109809,432.7807331,3198.601
11402.71777,2521.919922,432.7807331,3264.65
11395.11426,2467.201606,408.9112759,3197.083
11371.05664,2400.758247,432.7807331,3124.259
11811.69824,1334.145291,442.1720123,1554.943
11521.49316,2613.181858,336.911602,3291.629
11521.48926,2606.342014,406.9547653,3329.7705
11750.35742,1121.135525,405.3895569,1328.033
11394.99609,2450.590712,408.9112759,3177.716
11654.15918,2754.862413,372.1288204,3492.0857
11654.63672,2687.442057,372.1288204,3418.7295
11654.61035,2682.556424,372.1288204,3419.2223
12783.24707,2528.22526,417.1286488,4055.2099
11654.57031,2680.602214,372.1288204,3418.7674
7361.800945,1905.363715,432.7807331,2350.41
11521.50586,2909.245877,372.1288204,3323.905
11654.1543,2753.885417,372.1288204,3508.1984
5883.080566,1473.481011,432.7807331,1709.155
270.6174011,921.4140625,432.7807331,327.353
11402.88867,2610.836806,408.9112759,3376.729
11636.38574,2651.288845,372.1288204,3385.1553
11380.78223,2422.25434,408.9112759,3142.66
12684.18164,2088.297092,637.8233528,2538.7115
11540.06934,2617.090061,372.1288204,3332.1224
11655.12988,2708.938802,372.1288204,3451.8746
11636.38379,2652.266493,406.9547653,3381.1966
7106.211914,1821.332031,432.7807331,2232.466
11779.61133,1153.3801,405.3895569,1344.509
11380.86719,2436.911024,408.9112759,3164.494
11636.38379,2657.151693,372.1288204,3381.3693
11521.5166,2600.479167,372.1288204,3330.3206
11655.13086,2728.480686,372.1288204,3458.8682
11811.69531,1682.973416,442.1720123,1952.767
11501.13281,2692.327908,372.1288204,3345.6646
11621.54883,2639.563802,372.1288204,3371.2032
11521.62793,2603.410807,372.1288204,3333.345
11654.64551,2687.442057,406.9547653,3417.8495
11394.9834,2444.728082,408.9112759,3161.676
12783.24707,2643.074002,417.1286488,4054.1973
11540.08984,2620.021701,406.9547653,3337.351
11654.62793,2684.511068,372.1288204,3419.0
11621.54785,2648.357639,372.1288204,3385.5704
11683.80078,2729.457899,372.1288204,3543.8226
11636.38379,2641.517795,336.911602,3376.447
11654.15527,2752.90842,372.1288204,3508.702
11602.25879,2642.494792,372.1288204,3365.3345
11654.54395,2658.128689,372.1288204,3384.6492
11655.12988,2686.465061,372.1288204,3391.9708
11540.08984,2621.975694,406.9547653,3337.6167
12668.00977,1962.742405,637.8233528,2347.9602
11621.54688,2648.357639,372.1288204,3375.4995
9361.537109,2225.269314,372.1288204,2753.5001
11504.3418,2649.334635,372.1288204,3476.5979
12696.75,2083.430339,417.1286488,2679.5451
11394.99609,2448.636719,408.9112759,3177.562
2121.73877,869.6273872,432.7807331,715.231
11371.01074,2276.664931,432.7807331,3373.618
11380.78223,2419.323134,408.9112759,3141.805
8071.75,1674.179362,405.3895569,2167.313
11602.26074,2636.632595,372.1288204,3362.84
11654.1543,2776.359158,372.1288204,3529.414
11621.54688,2634.677951,372.1288204,3368.5953
12696.75,2023.086155,417.1286488,2613.1228
11573.2373,2617.090061,372.1288204,3347.1254
12696.75,1997.781033,417.1286488,2586.7181
11540.0918,2614.158854,406.9547653,3326.4621
2324.410645,906.7578125,432.7807331,737.52
11654.16016,2608.296007,406.9547653,3287.8491
3080.861572,843.6365017,442.1720123,462.577
11540.07715,2604.387804,372.1288204,3323.6917
11655.13086,2736.297526,372.1288204,3468.7141
12684.18164,1979.288194,613.1712914,2353.7381
11654.74316,2663.014323,372.1288204,3416.9097
11540.05469,2618.067057,372.1288204,3332.5608
11750.34473,1080.096897,405.3895569,1264.451
11621.54883,2638.586806,406.9547653,3371.0267
12900.37544,994.3156467,417.1286488,4186.0044
12696.75,1962.742405,441.3894081,2518.9378
11654.57422,2669.854167,372.1288204,3418.0667
12684.18164,1971.501736,637.8233528,2347.525
12696.75,1988.047526,417.1286488,2548.7222
11654.1543,2771.473307,372.1288204,3528.7973
11621.54688,2639.563802,372.1288204,3374.0737
11521.49512,2430.46224,372.1288204,3332.0573
11395.12144,2474.04145,408.9112759,3206.72
11750.33887,1081.074002,442.1720123,1264.284
11539.9707,2604.387804,372.1288204,3337.891
11750.37109,1047.852322,405.3895569,1227.386
11811.69727,1404.497287,405.3895569,1630.289
11811.68555,2326.888889,442.1720123,2998.837
12709.9082,2100.950087,417.1286488,2685.1052
11654.66699,2684.511068,406.9547653,3418.8425
12696.75,2006.540365,392.4765587,2591.9694
11654.1543,2765.611111,372.1288204,3509.8233
11654.57813,2681.57921,372.1288204,3418.714
329.45401,897.9639214,432.7807331,333.972
11636.38379,2640.540799,372.1288204,3380.1603
11540.07715,2618.067057,372.1288204,3331.6866
11750.35742,1135.792209,442.1720123,1349.851
12783.24707,2211.904948,417.1286488,4059.1239
6191.482784,1515.887912,372.1288204,1527.3643
4502.053223,790.8722873,442.1720123,590.844
11353.3584,2277.642578,432.7807331,3424.648
11573.23633,2634.677951,406.9547653,3361.5673
11750.37109,1053.715061,405.3895569,1241.764
11395.05566,2458.407769,432.7807331,3185.558
11655.12988,2698.190104,372.1288204,3443.5238
11654.60254,2682.556424,372.1288204,3419.4959
11750.34863,1113.318576,405.3895569,1325.569
11380.7832,2422.25434,408.9112759,3143.427
11540.0918,2620.021701,372.1288204,3329.8243
11540.00293,2598.525174,372.1288204,3337.1449
11811.7002,1187.578885,442.1720123,1415.45
11540.07813,2610.250217,372.1288204,3324.2432
12783.24707,2138.90842,417.1286488,4059.3452
11371.04011,2326.498047,432.7807331,3078.882
11402.88477,2544.393012,432.7807331,3301.408
11654.6377,2686.465061,406.9547653,3418.6189
11654.16016,2606.342014,406.9547653,3266.8452
11750.30762,1106.478841,405.3895569,1314.945
11371.06738,2402.712457,408.9112759,3126.42
11779.58301,1241.320095,442.1720123,1518.512
11654.54785,2641.517795,406.9547653,3362.078
11636.38379,2650.311849,406.9547653,3380.5163
11573.2373,2616.113064,372.1288204,3347.1883
11654.74316,2669.854167,406.9547653,3422.0831
11573.23438,2615.136068,406.9547653,3336.9844
11654.57422,2668.87717,372.1288204,3418.0856
12696.75,1963.715495,441.3894081,2520.8701
7015.220215,1671.248264,372.1288204,1839.1079
11395.15137,2497.492187,432.7807331,3241.558
11501.15332,2674.739583,406.9547653,3315.8956
11395.125,2479.904297,432.7807331,3211.873
11395.12012,2472.087457,408.9112759,3204.03
248.2274017,1578.422635,700.0404739,31.914
11654.16016,2591.68533,372.1288204,3260.3881
11371.04883,2395.872613,432.7807331,3118.859
11621.54688,2636.632595,372.1288204,3369.7148
12783.43262,3134.586806,417.1286488,3983.2519
11636.38379,2651.288845,372.1288204,3377.1992
2421.539795,909.6890191,432.7807331,765.351
11636.38379,2652.266493,372.1288204,3377.8398
11402.88379,2543.416016,408.9112759,3301.752
11655.12988,2703.075955,372.1288204,3458.2948
11654.16016,2706.007161,372.1288204,3438.1163
11521.53418,2600.479167,372.1288204,3328.8249
9884.700195,2348.384983,406.9547653,2934.2075
11380.84668,2428.117187,408.9112759,3153.293
11540.05469,2617.090061,372.1288204,3332.4602
11654.55078,2646.403646,372.1288204,3357.206
11395.13184,2484.789497,408.9112759,3220.255
12684.18164,1966.635417,613.1712914,2339.7834
11573.23633,2634.677951,372.1288204,3361.1789
11540.00293,2598.525174,372.1288204,3336.696
11654.6377,2687.442057,406.9547653,3418.1397
11573.23633,2630.769748,372.1288204,3354.8782
3036.584717,851.4533963,442.1720123,494.869
11621.54688,2640.540799,372.1288204,3375.5611
12783.43262,2398.777561,417.1286488,2972.332
11654.15918,2753.885417,372.1288204,3488.4136
11371.03223,2284.481988,432.7807331,3119.829
11621.54785,2656.174696,406.9547653,3385.7318
11654.74609,2698.190104,372.1288204,3430.9457
11521.49219,2672.785373,406.9547653,3315.6572
11521.65234,2600.479167,372.1288204,3333.0195
11654.16016,2731.411892,372.1288204,3471.518
11811.69531,1798.272244,405.3895569,2119.63
11621.54688,2652.266493,372.1288204,3375.98
11750.30957,1144.586155,405.3895569,1367.682
10603.94727,2618.653863,601.4321709,3277.327
11395.11035,2462.315972,432.7807331,3191.294
12783.43262,2079.537326,392.4765587,2695.923
11636.38379,2644.449436,372.1288204,3378.7528
11573.2373,2621.975694,406.9547653,3354.4923
11654.1543,2779.290365,372.1288204,3538.9759
12684.18164,1953.009549,417.1286488,2506.9657
11654.74414,2671.808377,372.1288204,3409.8685
11380.74414,2416.392144,408.9112759,3140.225
7938.788748,1636.072049,405.3895569,2099.667
11636.38379,2663.014323,406.9547653,3381.7017
11573.2373,2631.746745,372.1288204,3357.184
11750.31055,1183.670681,442.1720123,1409.311
12783.24707,2614.848307,417.1286488,4054.6665
11395.125,2476.972656,432.7807331,3209.134
10367.22461,2443.164714,372.1288204,3098.8185
11573.23535,2629.792752,372.1288204,3362.0069
11750.34863,1099.638889,442.1720123,1306.935
12783.24707,1606.516819,417.1286488,4075.4444
11654.66602,2683.53342,372.1288204,3418.3826
10040.35547,2308.323568,442.1720123,2939.294
11573.23438,2616.113064,372.1288204,3338.7877
11380.7373,2413.460503,408.9112759,3139.233
11654.16016,2635.655599,372.1288204,3314.566
11655.12793,2704.052951,372.1288204,3435.6075
2520.88208,1048.829319,442.1720123,384.213
11395.13184,2487.721137,408.9112759,3221.664
12696.75,1993.887587,417.1286488,2574.3629
12696.75,2081.484158,417.1286488,2670.555
12783.43262,2991.512804,417.1286488,3759.6658
11380.7832,2420.300347,408.9112759,3143.138
11521.50488,2913.154514,372.1288204,3324.1281
12684.18164,1968.581814,613.1712914,2349.8523
11638.98633,2701.121745,406.9547653,3428.1484
11573.23242,2620.021701,372.1288204,3336.6532
11395.11426,2463.292969,408.9112759,3193.734
11371.05664,2401.73546,432.7807331,3123.99
12696.75,2029.89974,417.1286488,2613.0789
11636.38379,2661.06033,406.9547653,3382.2984
12696.75,2008.487196,392.4765587,2596.3209
11750.31934,1125.043728,442.1720123,1307.88
937.1541138,1730.85178,773.6053848,404.037
11380.86523,2437.888238,432.7807331,3161.974
239.6920929,931.1855469,432.7807331,301.213
11654.74219,2677.671007,372.1288204,3422.8898
11779.58691,1304.832248,442.1720123,1637.476
11539.97754,2607.31901,372.1288204,3337.5662
11750.31152,1181.716146,442.1720123,1403.86
12696.75,1993.887587,441.3894081,2556.9498
11654.74316,2670.83138,372.1288204,3423.6694
215.4880981,1569.628689,663.2580185,31.142
12783.43262,2431.869358,392.4765587,3012.5713
12684.18164,1970.528646,637.8233528,2349.9304
6207.794763,1542.856011,432.7807331,1831.005
12696.75,2026.006076,417.1286488,2612.7495
11380.71387,2406.621094,432.7807331,3133.345
11457.39633,2879.932943,405.3895569,3805.364
11395.11426,2465.247613,432.7807331,3195.146
11636.38574,2652.266493,372.1288204,3384.7094
11654.5498,2643.472439,372.1288204,3361.9071
11683.79883,2650.311849,406.9547653,3355.4432
11540.00293,2600.479167,372.1288204,3336.9653
12668.00977,1963.715495,613.1712914,2347.2767
11540.00684,2615.136068,372.1288204,3333.1846
11655.12793,2701.121745,372.1288204,3440.7613
41.02199936,1138.332465,288.7813568,182.626
11521.53809,2602.433377,406.9547653,3321.4954
11540.08984,2622.952908,406.9547653,3337.0994
11602.25879,2625.883898,406.9547653,3357.6689
11381.45215,2401.73546,408.9112759,3129.549
11683.79883,2611.227865,372.1288204,3323.6435
11636.38379,2651.288845,372.1288204,3377.9124
11621.54688,2651.288845,406.9547653,3375.9171
12684.18164,2096.083333,613.1712914,2515.2508
11779.60449,1190.509983,442.1720123,1378.906
11655.12793,2717.732639,372.1288204,3468.9138
11521.51563,2825.214627,372.1288204,3336.8203
11683.79883,2644.449436,372.1288204,3352.9221
11654.1543,2775.382161,406.9547653,3522.3117
11811.7002,1212.983615,442.1720123,1421.621
11621.54688,2631.746745,372.1288204,3370.033
11750.3457,1090.845052,442.1720123,1290.892
11654.6377,2688.419271,372.1288204,3418.876
12684.18164,1952.035807,417.1286488,2506.8763
12696.75,2007.513889,417.1286488,2595.4449
11540.00684,2612.204861,372.1288204,3333.8179
11540.05566,2617.090061,372.1288204,3331.3388
11380.7334,2415.414931,432.7807331,3139.079
11621.54688,2644.449436,372.1288204,3375.6616
11540.08301,2614.158854,372.1288204,3336.3823
11573.23535,2622.952908,372.1288204,3341.7727
12772.38867,1403.09885,392.4765587,4085.2475
11750.37109,1049.806424,442.1720123,1226.723
11621.54688,2633.700955,372.1288204,3369.5319
11654.1543,2777.336155,372.1288204,3528.0325
11402.88281,2527.782118,408.9112759,3276.352
11573.23633,2634.677951,406.9547653,3361.5366
11540.07715,2614.158854,372.1288204,3327.6816
4656.284668,1343.916341,406.9547653,1133.5277
11621.54688,2636.632595,372.1288204,3368.7432
11636.38379,2652.266493,372.1288204,3381.0222
11521.49316,2662.037326,406.9547653,3312.9853
11683.79883,2644.449436,372.1288204,3354.1326
11540.08008,2617.090061,372.1288204,3333.0865
11655.12988,2709.915799,372.1288204,3470.1931
11365.27637,2274.710937,1731.905594,3411.237
10298.375,2459.384766,457.0415211,3114.476
11371.0625,2400.758247,408.9112759,3127.146
11654.59961,2685.488064,372.1288204,3419.2309
11654.63965,2682.556424,406.9547653,3416.9743
11501.13672,2686.465061,372.1288204,3336.2282
11621.54785,2647.380642,406.9547653,3382.1794
11654.15918,2754.862413,372.1288204,3495.6658
11655.12793,2711.869792,406.9547653,3460.7596
11540.04883,2616.113064,372.1288204,3332.701
11654.16016,2677.671007,372.1288204,3400.2515
11573.2373,2624.906901,372.1288204,3349.0936
11654.57227,2681.57921,372.1288204,3418.6504
11521.51367,2859.413194,372.1288204,3329.8727
11540.07715,2619.044705,406.9547653,3331.171
2904.739258,1668.316732,406.9547653,769.0097
11573.23438,2615.136068,372.1288204,3337.3276
11380.72656,2412.483507,408.9112759,3137.348
11196.25781,2593.248915,432.7807331,3429.696
8089.600061,2069.518012,408.9112759,2543.7
11353.3584,2275.687934,529.0411949,3444.311
11636.38574,2656.174696,372.1288204,3385.2743
11654.62012,2686.465061,372.1288204,3419.0232
11540.08008,2617.090061,406.9547653,3335.3812
11540.04004,2606.342014,406.9547653,3330.3886
11621.54688,2658.128689,372.1288204,3377.1807
11540.00586,2617.090061,406.9547653,3336.2993
11655.12988,2685.488064,372.1288204,3382.3309
11573.23633,2633.700955,372.1288204,3361.8209
11654.68164,2688.419271,406.9547653,3424.4887
11779.6084,1161.197049,442.1720123,1335.843
11521.49316,2647.380642,406.9547653,3308.8798
11621.54785,2644.449436,372.1288204,3384.1284
11654.57813,2684.511068,406.9547653,3418.7231
11621.54688,2645.426432,372.1288204,3376.3878
2617.916748,926.2998047,432.7807331,815.157
11654.16016,2590.708333,406.9547653,3259.4593
11655.12891,2703.075955,372.1288204,3455.9234
12783.24707,2244.997396,417.1286488,4057.2192
11540.00586,2616.113064,372.1288204,3336.32
11655.12988,2658.128689,372.1288204,3368.6225
11540.03711,2607.31901,372.1288204,3330.655
12684.18164,2105.816189,613.1712914,2546.7989
11621.54688,2644.449436,406.9547653,3375.1029
11602.25879,2641.517795,406.9547653,3365.6063
5964.640137,1042.96658,442.1720123,1098.851
12696.75,2028.925998,392.4765587,2616.2597
11540.08008,2615.136068,372.1288204,3335.6892
12684.18164,2004.593967,613.1712914,2377.095
11371.06055,2402.712457,432.7807331,3125.364
11655.12891,2701.121745,372.1288204,3456.4455
5149.435547,870.0182834,405.3895569,823.865
11654.66602,2685.488064,372.1288204,3418.2248
9337.316406,2219.992622,408.9112759,2813.247
11750.31055,1187.578885,442.1720123,1416.91
11654.16016,2727.503689,372.1288204,3470.6474
11750.36426,1090.845052,442.1720123,1279.514
11540.08008,2615.136068,406.9547653,3332.251
12696.75,1997.781033,417.1286488,2586.917
11402.88574,2587.386285,432.7807331,3335.565
11371.04395,2391.96441,432.7807331,3115.676
11380.86523,2431.048828,408.9112759,3159.44
11573.23535,2631.746745,372.1288204,3361.9778
11621.5498,2649.334635,372.1288204,3373.0451
11654.1543,2775.382161,372.1288204,3526.7958
11654.15527,2753.885417,372.1288204,3503.791
11127.24414,2745.09158,442.1720123,3598.28
12668.00977,1955.929036,613.1712914,2342.8027
11654.16016,2607.31901,372.1288204,3287.2548
11395.12793,2483.8125,408.9112759,3216.124
11395.10352,2460.361762,432.7807331,3189.661
11654.16016,2593.639323,372.1288204,3259.9751
11621.54688,2636.632595,372.1288204,3369.5856
7581.435059,1821.722873,372.1288204,2050.1161
11779.59375,1334.145291,442.1720123,1668.592
11618.96875,2641.517795,406.9547653,3368.2834
